suite,scene_raw,scene,planner_raw,planner_public,run_id,source_log_id,benchmark_seed,target_cost,time_limit_s,status_code,status_label,solved,exact,approximate,final_time_s,final_cost,final_cost_normalized,target_hit,target_time_s,first_solution_time_s,first_solution_cost,progress_available
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,15,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,60.662,419.988621,0.749979680357143,true,2.6499,2.6499,419.988621,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,16,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,2.8873,452.299067,0.807676905357143,true,2.13868,2.13868,453.024932,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,17,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,5.47882,508.560852,0.908144378571429,true,2.95841,2.95841,517.355717,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,18,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,7.70549,469.021053,0.837537594642857,true,7.70549,4.00398,583.210029,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,19,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,8.71111,556.30978,0.993410321428572,true,8.71103,2.13145,602.576378,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,20,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,3.21969,481.558264,0.859925471428571,true,2.44581,2.44581,486.162605,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,21,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,7.99472,444.239466,0.793284760714286,true,5.57115,5.57115,445.061671,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,22,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,15.4421,543.403946,0.970364189285714,true,15.4421,8.98255,582.764619,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,23,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,4.53977,552.335834,0.986313989285714,true,4.53977,2.91294,596.90638,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,24,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,8.48888,529.869395,0.946195348214286,true,8.48888,4.54536,690.063443,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,25,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,8.04568,544.226326,0.971832725,true,8.04563,3.70015,609.83704,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,26,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,4.51271,511.270306,0.912982689285714,true,3.64585,3.64585,511.423466,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,27,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,5.94363,491.560906,0.877787332142857,true,2.93354,2.93354,492.74983,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,28,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,3.39145,510.366983,0.9113696125,true,2.30686,2.30686,510.928527,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,29,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,16.6111,489.550436,0.874197207142857,true,16.6111,6.31025,631.09057,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,30,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,2.81653,460.922634,0.823076132142857,true,1.94294,1.94294,493.13545,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,31,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,4.52502,465.352677,0.830986923214286,true,1.88524,1.88524,477.170523,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,32,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,3.19873,514.016944,0.9178874,true,3.19873,2.40192,582.57212,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,33,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,4.44002,489.362338,0.873861317857143,true,1.9321,1.9321,520.842586,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,34,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,9.60972,488.353765,0.872060294642857,true,7.21511,7.21511,491.004571,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,35,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,5.10687,557.712467,0.995915119642857,true,5.10687,3.86299,593.825658,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,36,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,4.08738,499.89859,0.892676053571429,true,2.95022,2.95022,555.009083,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,37,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,2.32431,483.023555,0.8625420625,true,1.76462,1.76462,495.833766,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,38,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,6.59695,547.638427,0.9779257625,true,6.59695,3.28229,670.241909,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,39,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,3.08624,459.885722,0.821224503571429,true,2.46836,2.46836,478.17902,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,40,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,6.06176,559.635166,0.999348510714286,true,6.06176,2.01002,605.890866,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,41,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,8.90661,556.300945,0.993394544642857,true,8.90661,2.08663,684.365519,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,42,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,8.14884,470.81575,0.840742410714286,true,4.23609,4.23609,471.009145,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,43,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,3.19805,436.795379,0.779991748214286,true,2.49959,2.49959,493.896505,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,44,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,3.59788,482.890912,0.8623052,true,3.59788,2.81453,589.670607,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,45,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,60.3119,517.217588,0.923602835714286,true,2.65443,2.65443,517.217588,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,46,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,4.28646,545.132321,0.973450573214286,true,2.00411,2.00411,557.021074,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,47,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,5.43361,505.958725,0.903497723214286,true,2.46062,2.46062,558.307681,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,48,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,22.2277,559.30828,0.998764785714286,true,22.2277,5.23779,727.821391,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,49,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,3.04524,493.300381,0.8808935375,true,1.88766,1.88766,502.071064,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_full,PEBFMT*,50,ablation_apartment_hard_full_official_benchmark.log,1111233798,560,60,6,exact_solution,true,true,false,60.5391,524.627121,0.936834144642857,true,2.02112,2.02112,524.627121,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,1,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,4.09194,411.271646,0.734413653571429,true,2.76325,2.76325,437.705207,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,2,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,4.49771,495.551994,0.884914275,true,2.66672,2.66672,496.924528,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,3,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,3.79409,472.771807,0.844235369642857,true,2.53622,2.53622,500.945739,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,4,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,9.79376,481.647233,0.860084344642857,true,8.92773,8.92773,496.028793,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,5,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,4.60238,477.340759,0.8523942125,true,2.3653,2.3653,481.06376,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,6,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,5.21368,454.865789,0.8122603375,true,2.73019,2.73019,454.865789,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,7,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,5.79995,449.753801,0.8031317875,true,3.08982,3.08982,508.902159,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,8,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,10.4163,486.057071,0.867959055357143,true,10.4163,2.92467,661.922268,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,9,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,2.80381,486.195758,0.868206710714286,true,2.07514,2.07514,514.229826,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,10,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,5.0028,529.213075,0.945023348214286,true,5.0028,4.10076,567.033137,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,11,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,21.7304,401.112417,0.716272173214286,true,21.7303,3.21922,632.292395,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,12,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,5.33014,491.28667,0.877297625,true,4.82278,4.82278,491.685489,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,13,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,6.53668,455.301318,0.813038067857143,true,5.86319,5.86319,455.332212,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,14,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,12.9544,509.85714,0.910459178571429,true,12.9544,2.00595,629.837206,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,15,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,6.23444,558.797778,0.997853175,true,6.23444,2.22279,574.915207,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,16,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,2.77074,474.654104,0.847596614285714,true,2.12001,2.12001,475.151569,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,17,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,2.79017,428.587455,0.765334741071429,true,1.89999,1.89999,457.920241,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,18,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,3.4647,431.183626,0.769970760714286,true,2.03925,2.03925,475.820132,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,19,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,4.93791,483.858982,0.864033896428571,true,2.15875,2.15875,548.216833,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,20,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,4.75082,557.171022,0.994948253571429,true,4.75082,2.12662,681.534444,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,21,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,11.2465,452.67768,0.808353,true,3.74339,3.74339,520.733913,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,22,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,6.13477,555.017844,0.991103292857143,true,6.13477,2.85784,621.225319,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,23,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,5.02811,505.27971,0.902285196428572,true,5.02811,2.60935,588.939125,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,24,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,3.12108,468.073936,0.835846314285714,true,2.33502,2.33502,543.825246,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,25,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,4.7584,496.920974,0.887358882142857,true,1.96784,1.96784,498.88058,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,26,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,3.32077,482.496468,0.861600835714286,true,2.16233,2.16233,483.309502,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,27,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,8.42285,440.439448,0.786499014285714,true,4.9322,4.9322,484.041044,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,28,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,4.82639,501.284351,0.895150626785714,true,4.82639,3.54186,584.868585,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,29,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,7.33675,527.958572,0.942783164285714,true,7.33675,4.98583,648.40971,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,30,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,5.99798,551.584386,0.984972117857143,true,5.99798,2.37467,751.755004,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,31,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,3.25418,501.940155,0.896321705357143,true,2.53655,2.53655,546.178185,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,32,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,4.84218,513.297795,0.916603205357143,true,2.76096,2.76096,529.329971,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,33,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,5.37626,556.346188,0.993475335714286,true,5.37626,3.83607,604.776305,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,34,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,5.65537,506.916421,0.905207894642857,true,3.86113,3.86113,532.115821,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,35,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,2.81899,429.547236,0.767048635714286,true,1.96354,1.96354,492.345567,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,36,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,10.7257,494.454706,0.882954832142857,true,10.7257,2.31605,683.383388,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,37,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,3.26272,492.591449,0.8796275875,true,2.59659,2.59659,528.999275,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,38,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,10.9617,438.750761,0.783483501785714,true,10.9616,7.26041,599.514842,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,39,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,2.81769,449.691554,0.803020632142857,true,1.90074,1.90074,449.90887,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,40,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,4.01299,528.105474,0.943045489285714,true,3.34215,3.34215,548.508811,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,41,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,4.50663,509.826961,0.9104052875,true,3.83938,3.83938,513.004245,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,42,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,10.5188,506.620687,0.904679798214286,true,8.01033,8.01033,511.931528,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,43,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,4.49082,465.424854,0.831115810714286,true,2.30726,2.30726,465.49199,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,44,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,6.75706,506.226726,0.903976296428571,true,6.75706,3.31718,613.228738,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,45,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,8.06477,556.370276,0.99351835,true,8.06471,1.95182,590.017049,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,46,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,11.8098,557.717471,0.995924055357143,true,11.8098,3.75545,577.198654,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,47,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,2.47734,429.175241,0.766384358928571,true,1.86927,1.86927,497.609719,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,48,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,5.06933,467.876857,0.8354943875,true,2.65987,2.65987,549.001258,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,49,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,7.10051,525.901327,0.9391095125,true,7.10051,3.74995,825.711672,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_global_only,PEBFMT*-global-only,50,ablation_apartment_hard_global_only_official_benchmark.log,1111156353,560,60,6,exact_solution,true,true,false,2.35927,472.024563,0.842901005357143,true,1.68442,1.68442,503.869709,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,1,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,3.82449,466.754542,0.833490253571429,true,3.01645,3.01645,481.005463,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,2,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,5.53537,444.835718,0.794349496428571,true,5.53537,2.32685,579.519753,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,3,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,4.34953,495.098699,0.884104819642857,true,3.72363,3.72363,496.311622,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,4,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,3.56087,536.607887,0.958228369642857,true,2.56615,2.56615,543.833789,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,5,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,2.83277,433.952455,0.774915098214286,true,2.11351,2.11351,436.454983,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,6,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,3.64179,494.312424,0.882700757142857,true,2.92676,2.92676,494.689385,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,7,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,4.65196,483.67657,0.863708160714286,true,4.65196,3.39694,643.641403,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,8,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,6.14199,488.249351,0.871873841071429,true,5.09311,5.09311,488.538971,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,9,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,2.88385,450.909799,0.805196069642857,true,2.07353,2.07353,453.885332,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,10,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,5.91181,457.210826,0.816447903571429,true,5.91181,2.38358,677.757204,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,11,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,4.95305,502.31545,0.896991875,true,4.16986,4.16986,502.685777,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,12,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,6.3261,441.368056,0.788157242857143,true,2.81834,2.81834,449.804726,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,13,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,60.4616,694.558054,1.24028223928571,false,,3.20164,694.558054,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,14,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,3.18344,466.303242,0.832684360714286,true,2.17213,2.17213,503.739731,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,15,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,3.39697,472.314366,0.843418510714286,true,2.3541,2.3541,485.462618,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,16,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,3.98314,433.729195,0.774516419642857,true,1.89746,1.89746,434.759252,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,17,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,4.05356,486.432292,0.868629092857143,true,1.7891,1.7891,487.843892,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,18,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,3.29779,493.998979,0.882141033928571,true,2.50676,2.50676,494.233739,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,19,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,2.75474,465.397206,0.831066439285714,true,2.018,2.018,465.756254,true
ablation,Apartment_hard,Apartment_hard,PEBFMTstar_piecewise_only,PEBFMT*-piecewise-only,20,ablation_apartment_hard_piecewise_only_official_benchmark.log,1111188362,560,60,6,exact_solution,true,true,false,7.23541,551.157051,0.984209019642857,true,7.23533,2.81441,740.172642,true
